show_id,type,title,director,cast,country,date_added,release_year,rating,duration,genres,language,description,popularity,vote_count,vote_average,num_seasons
33903,TV Show,Alyna,"Cathy Garcia-Sampana, FM Reyes","Shaina Magdayao, Jason Abalos, Kaye Abad, Sid Lucero, Francine Prieto",Philippines,2010-09-20,2010,0.0,1 Seasons,Drama,tl,Alyna is a Philippine romantic-drama TV series aired by ABS-CBN. It is the 13th installment of the Precious Hearts Romances series. The series is based on the pocket book Dominic by Martha Cecilia. It is directed by FM Reyes.,104.906,0,0.0,1.0
35455,TV Show,Pink Lipstick,Unknown,"Park Eun-hye, Moon Ji-yoon, Lee Joo-hyun, Maybee, Yu Ji-in",South Korea,2010-01-11,2010,3.0,1 Seasons,"Comedy, Drama",ko,"Yoo Ga Eun is a sweet-natured girl who dated and subsequently married  her boyfriend, Park Jung Woo. However, she later discovers that her  husband had an affair with her best friend, Mi Ran, and that their  adopted daughter is actually Jung Woo and Mi Ran's lovechild. To get  revenge on them, she marries Maeng Ho Geol, a wealthy clothing retailer,  and carefully plots their downfall. At the same time, Ga Eun also meets  Ha Jae Bum, the man who falls deeply in love with her and promises to  support her by her side, no matter what she does.",142.802,1,3.0,1.0
86232,TV Show,The Dream Of Red Mansions,Li Shaohong,"Yang Yang, Jiang Mengjie, Li Qin, Tsai Chin, Yang Mi",China,2010-06-24,2010,7.6,1 Seasons,Drama,zh,Jai Baoyu is a male heir who grew up in a wealthy feudal clan dominated by women. His love affairs with his cousins Lin Daiyu and Xue Baochai happened in the midst of his family's struggle to remain influential.,115.879,5,7.6,1.0
32900,TV Show,Through The Wormhole,Unknown,Morgan Freeman,United States of America,2010-06-09,2010,7.524,1 Seasons,Documentary,en,"Hosted by Morgan Freeman, Through the Wormhole explores the deepest mysteries of existence - the questions that have puzzled mankind for eternity. What are we made of? What was there before the beginning? Are we really alone? Is there a creator? These questions have been pondered by the most exquisite minds of the human race. Now, science has evolved to the point where hard facts and evidence may be able to provide us with answers instead of philosophical theories. Through the Wormhole brings together the brightest minds and best ideas from the very edges of science - Astrophysics, Astrobiology, Quantum Mechanics, String Theory, and more - to reveal the extraordinary truth of our Universe.",107.219,148,7.524,1.0
18828,TV Show,T.U.F.F. Puppy,Unknown,"Jerry Trainor, Grey DeLisle, Daran Norris, Jeff Bennett, Maddie Taylor",,2010-10-02,2010,7.2,1 Seasons,"Animation, Comedy, Action & Adventure, Sci-Fi & Fantasy",en,"In the fictional city of Petropolis dog Dudley Puppy works as a spy for the organization T.U.F.F. (Turbo Undercover Fighting Force). Together with his partner, a cat named Kitty Katswell, Dudley works to protect Petropolis.",104.038,60,7.2,1.0
33793,TV Show,Babar And The Adventures Of Badou,Unknown,Unknown,"Canada, France, India",2010-11-22,2010,4.3,1 Seasons,"Animation, Kids, Family",en,"An updated version of the classic series, following King Babar, and Badou, his 8-year-old grandson.",145.1,7,4.3,1.0
40361,TV Show,Majisuka Academy,Unknown,Unknown,Japan,2010-01-08,2010,7.5,1 Seasons,Drama,ja,"Two transfer students, Atsuko Maeda and Onizuka Daruma came at the all-girls school Majisuka Gakuen. In this school violence and fighting are common among the Yankee students. Noisy and trouble maker Daruma made a fuss as soon as she entered the school, win in her first fight but then was beaten easily by another gang shortly after. In contrary to Daruma's bold-but-powerless attitude, Maeda who is truthfully a strong girl despite of her silent nature found Daruma is beaten by Team Hormon before her. The word ""Majisuka?"" (means are you serious?) instantly awaken her true nature and made her won the battle against Daruma's attackers easily, thus made a big fuss at the school and the news even reached the strongest fighting group, Rappapa. Afterwards, Daruma acknowledged Maeda as her boss and as a result the friendship between the two girls began to grow along with their fights with fellow students at their school.",102.361,11,7.5,1.0
78201,TV Show,Journeys In Japan,Unknown,Unknown,Japan,2010-02-02,2010,9.0,1 Seasons,Documentary,en,"Journeys in Japan provides an eye-opening look at the many unique places to visit in Japan. English-speaking visitors travel the length of the country, exploring the culture, meeting the local people, visiting historic sites and offering travel hints rarely found in guidebooks.",102.098,1,9.0,1.0
44330,TV Show,Gloria,Unknown,"Bae Doona, So I-hyeon, Lee Chun-hee, Ha Yeon-joo, Seo Ji-seok",South Korea,2010-07-31,2010,6.5,1 Seasons,Drama,ko,"Gloria is a South Korean television series starring Bae Doona, Lee Chun-hee, Seo Ji-seok, So Yi-hyun, Oh Hyun-kyung and Lee Jong-won in a tale of romance, survival, overcoming poverty and adversity, and making your dreams come true. It aired on Munhwa Broadcasting Corporation from July 31, 2010 to January 30, 2011 on Saturdays and Sundays at 20:40 for 50 episodes.",99.44,2,6.5,1.0
31484,TV Show,The Last Prince,Mac Alejandre,"Aljur Abrenica, Kris Bernal, Bianca King, Eula Valdez, Angelu de Leon","Philippines, China",2010-01-11,2010,0.0,1 Seasons,"Sci-Fi & Fantasy, Drama",en,"The Last Prince is a fantasy Philippine drama produced by GMA Drama, featuring many fairy tales as a plot device such as Cinderella, Rapunzel and Beauty and the Beast. It is directed by Mac Alejandre and developed by R.J. Nuevas, starring Aljur Abrenica, Kris Bernal, Geoff Eigenmann and Carla Abellana. It premiered on January 11, 2010 on GMA Network. It is aired internationally, with a two-day delay on GMA Pinoy TV, in which the show premiered on January 13, 2010 and ended on June 29, 2010. The show is part of the GMA 60th Year Celebration Offering.",135.334,0,0.0,1.0
34413,TV Show,Little Star,Maryo J. de los Reyes,"Jennylyn Mercado, Mark Anthony Fernandez, Lovi Poe, Paolo Contis, Nicky Castro",Philippines,2010-10-25,2010,0.0,1 Seasons,"Drama, Family",tl,"Little Star is a Filipino drama series produced by GMA Network and TAPE Inc.. It stars Jennylyn Mercado, Mark Anthony Fernandez, Lovi Poe and Paolo Contis. This series is directed by Maryo J. Delos Reyes. The show premiered on October 25, 2010 in the Philippines and on October 28, 2010 on GMA Pinoy TV.

The series concluded on February 11, 2011 and replaced by Nita Negrita. It ran for 16 weeks with 80 episodes in all.",116.55,0,0.0,1.0
34549,TV Show,The Great British Bake Off,Unknown,"Mel Giedroyc, Sue Perkins, Mary Berry, Paul Hollywood",United Kingdom,2010-08-17,2010,7.5,1 Seasons,Reality,en,"This British television baking competition selects from amongst its competitors the best amateur baker. The series is credited with reinvigorating interest in baking throughout the UK, and many of its participants, including winners, have gone on to start a career based on baking.",118.704,89,7.5,1.0
45436,TV Show,Penn Point,Unknown,Penn Jillette,,2010-05-24,2010,0.0,1 Seasons,Unknown,en,Unknown,97.284,0,0.0,1.0
32566,TV Show,Magkaribal,"Mae Cruz-Alviar, Nuel C. Naval","Bea Alonzo, Gretchen Barretto, Angel Aquino, Derek Ramsay, Erich Gonzales",Philippines,2010-06-28,2010,6.0,1 Seasons,"Mystery, Drama, Soap",tl,"Magkaribal is a Philippine suspense drama about love, fashion, and family which began on June 28, 2010 on ABS-CBN. The show was launched as part of the half-term show line-up by ABS-CBN as a part of its celebration for the 60th Anniversary of Philippine Soap Opera.

The series is the story of two women in the fashion world who discover they are sisters.",96.063,1,6.0,1.0
69360,TV Show,World Inside Out,Dmytro Komarov,Dmytro Komarov,Ukraine,2010-12-12,2010,8.9,1 Seasons,"Action & Adventure, Documentary",uk,Unknown,95.973,7,8.9,1.0
37472,TV Show,Octonauts,Unknown,"Keith Wickham, Simon Greenall, Jo Wyatt, Rob Rackstraw","Ireland, United Kingdom, United States of America",2010-10-04,2010,6.8,1 Seasons,"Kids, Animation, Action & Adventure",en,"The Octonauts is a British children's television series, produced by Silvergate Media for the BBC channel Cbeebies. The series is animated in Ireland by Brown Bag Films but uses British voice actors. The TV series is based on American-Canadian children's books written by Vicki Wong and Michael C. Murphy of Meomi Design Inc.

The Octonauts follows an underwater exploring crew made up of stylized anthropomorphic animals, a team of eight adventurers who live in an undersea base, the Octopod, from where they go on undersea adventures with the help of a fleet of aquatic vehicles.

The subject matter is reminiscent of Star Trek and Thunderbirds blended with Jacques Cousteau. Although it is science fiction as regards its technology, the exotic creatures and locations that the crew encounter are real marine animals in their natural habitats.",85.99,41,6.8,1.0
46440,TV Show,Samurai Girls,Kobun Shizuno,"Rie Kugimiya, Minako Kotobuki, Daisuke Hirakawa, Kaoru Mizuhara, Saori Goto",Japan,2010-10-04,2010,6.537,1 Seasons,"Animation, Comedy, Action & Adventure",ja,"The story takes place in Japan in the early 21st century, in an alternate reality where the Tokugawa Shogunate has remained in power. In this reality, student councils are tasked with oppressing schools. Yagyuu Muneakira is a high school student who rebels against his student council with the help of girls who've had the names of famous samurai heroes passed on to them.",93.596,27,6.537,1.0
93116,TV Show,Ghost Catcher: Legend Of Beauty,Unknown,"Bobby Au-Yeung Tsan-Wah, Wang Yan, Li Qian, Jin Yuting, Pan Changjiang",China,2010-08-02,2010,4.0,1 Seasons,Drama,zh,"Legend has it that in the year Tang Xuanzong ascended to the throne, a scholar named Zhong Kui went to the capital, Changan, for the imperial examinations. He achieved the best results, but the corrupt examiner failed him merely for his disfigured appearance. Enraged by the unfair snub, Zhong hit his head against a pillar, killing himself right in the court. The Jade Emperor of Heaven was moved by Zhong's sacrifice, thus making him a god. From then on, Zhong Kui and his sworn brothers began fighting demons, monsters, and injustice in the mortal world.",94.18,1,4.0,1.0
31553,TV Show,Tanging Yaman,"Manny Palo, Trina N. Dayrit, Lino S. Cayetano","Erich Gonzales, Ejay Falcon, Enchong Dee, Matt Evans, Melissa Ricks",Philippines,2010-01-11,2010,0.0,1 Seasons,Drama,tl,Tanging Yaman was a Filipino political drama program that aired in ABS-CBN Primetime Bida.,107.266,0,0.0,1.0
43594,TV Show,Three Sisters,Yoon Ryu-Hae,"Yang Mi-ra, Myung Se-bin, Jo An, Jeong Jae-soon, Park Won-sook",,2010-04-19,2010,6.0,1 Seasons,Drama,ko,"Three Sisters is a daily drama about the lives of two generations of three sisters, portraying their relationships and the difficulties they face.",89.602,1,6.0,1.0
34019,TV Show,Koreana,Gil Tejada Jr.,"Kris Bernal, Rocco Nacino, Eddie Garcia, Eula Valdez, Angelu de Leon",Philippines,2010-10-11,2010,0.0,1 Seasons,"Drama, Family",tl,"Koreana or Jenna is a Filipino drama television series produced by GMA Network. It stars Kris Bernal, Saab Magalona, Steven Silva and Rocco Nacino. This series is directed by Gil Tejada, Jr. and premiered October 11, 2010 on GMA Haponalo block. The show also broadcast internationally through GMA Pinoy TV and premiered three days later, October 14, 2010, from the original airdate. The show concluded on February 25, 2011, comprising a total of one hundred episodes. On May 29, 2013 GMA Life TV airs its English-dubbed version worldwide.",90.588,0,0.0,1.0
136074,TV Show,Kung Fu Masters Of The Zodiac,"Xuhui Xing, Ding Liang","Zhang Bingjun, Tan Xiao, Yuan Xin, Zhang Wei, Wan Danqing",China,2010-08-02,2010,10.0,1 Seasons,"Animation, Action & Adventure, Comedy",zh,Unknown,86.674,2,10.0,1.0
46005,TV Show,Real Boys,Unknown,"Nikolay Naumov, Zoya Berber, Vladimir Selivanov, Anton Bogdanov, Marina Fedunkiv",Russia,2010-11-08,2010,7.9,1 Seasons,Comedy,ru,Unknown,86.395,63,7.9,1.0
1621,TV Show,Boardwalk Empire,Unknown,"Steve Buscemi, Kelly Macdonald, Michael Shannon, Shea Whigham, Stephen Graham",United States of America,2010-09-19,2010,7.994,1 Seasons,"Crime, Drama",en,"Atlantic City at the dawn of Prohibition is a place where the rules don't apply. And the man who runs things -- legally and otherwise -- is the town's treasurer, Enoch ""Nucky"" Thompson, who is equal parts politician and gangster.",85.349,1101,7.994,1.0
31474,TV Show,Kung Tayo'Y Magkakalayo,"Trina N. Dayrit, Dondon S. Santos, Erick C. Salud","Kris Aquino, Kim Chiu, Gerald Anderson, Gabby Concepcion, Albert Martinez",Philippines,2010-01-18,2010,0.0,1 Seasons,"Action & Adventure, Drama",tl,Kung Tayo'y Magkakalayo is a Philippine primetime drama series that aired on ABS-CBN. It is part of the 60th Year of Pinoy Soap Opera Celebration.,109.335,0,0.0,1.0
33841,TV Show,R. L. Stine'S The Haunting Hour,Unknown,Unknown,"Canada, United States of America",2010-10-29,2010,8.1,1 Seasons,"Family, Drama",en,"R. L. Stine's The Haunting Hour is a Canadian/American original anthology horror-fantasy series, with episodes each half an hour long. The series is based on The Haunting Hour: Don't Think About It Movie, and the books The Haunting Hour and Nightmare Hour anthology by R. L. Stine.",89.119,204,8.1,1.0
39501,TV Show,Sidekick,Unknown,"Miklos Perlus, Anthony Christian Potenza, Denise Oliver, Stephanie Mills, Ron Pardo","United States of America, Canada",2010-09-11,2010,7.35,1 Seasons,"Animation, Comedy, Kids",en,"Most kids dream of being superheroes. Not Eric Needles. Eric dreams of being a sidekick. So you can imagine his elation when his favorite superhero, Maxum Man, selects Eric to be his sidekick. But things take a weird turn when, on the day that Eric is scheduled to start being a full-time sidekick, Maxum Man vanishes. The superhero's disappearance leaves Eric responsible to convince the world that Maxum Man is still on the job, doing what a superhero does. Eric's peers include Kitty Ko, a boy-crazy heroine who serves up stellar advice.",83.716,10,7.35,1.0
31642,TV Show,Endless Love,"Mac Alejandre, Andoy Ranay","Marian Rivera, Dingdong Dantes, Dennis Trillo, Nadine Samonte, Bela Padilla",Philippines,2010-06-28,2010,10.0,1 Seasons,Drama,tl,"The perfect and happy lives of Johnny and Jenny turn topsy-turvy when an accident leads their family to discover an incident from the past. The family learns there was a case of baby switching in the hospital the day Jenny was born. They discover that Robert and Katherine's real daughter is Shirley (Nadine Samonte), the poor, mean and resentful classmate of Jenny.",77.317,1,10.0,1.0
34271,TV Show,Juanita Banana,Jeffrey Jeturian,"Bianca Manalo, Matt Evans, Rodjun Cruz, Dulce, Katya Santos",Philippines,2010-10-25,2010,0.0,1 Seasons,"Drama, Comedy, Sci-Fi & Fantasy",tl,"Juanita Banana is a Philippine comedy drama created by Pablo S. Gomez. It stars Binibining Pilipinas 2009-Universe, Bianca Manalo in the title role.",78.227,0,0.0,1.0
34258,TV Show,Aise Karo Naa Vidaa,Unknown,"Aastha Chaudhary, Anas Rashid, Soni Singh, Kishori Shahane",India,2010-01-10,2010,0.0,1 Seasons,Drama,hi,Aise Karo Naa Vidaa is an Indian television series that aired on Colors in 2010. It was one of the first daytime television series for the channel. It ran for 9 months before ending in October 2010.,116.14,0,0.0,1.0
81146,TV Show,Rosario Tijeras,"Carlos Gaviria, Rodrigo Lalinde, Israel Sanchez","Maria Fernanda Yepes, Sebastian Martinez, Andres Sandoval, Laura Perico, Juan David Restrepo",Colombia,2010-07-23,2010,7.32,1 Seasons,"Action & Adventure, Crime, Drama",es,Two men from prominent families vie for the affections of a beautiful yet dangerous woman.,82.107,1062,7.32,1.0
